book1	chapter1	verse1	book2	chapter2	verse2	similarity
Numeri	28	1	Ezechiel	12	1	79
Chronica_I	27	7	Chronica_I	27	14	67
Leviticus	13	56	Leviticus	14	44	63
Josua	12	19	Josua	12	22	65
Numeri	33	20	Numeri	33	36	68
Exodus	8	23	Samuel_I	17	27	61
Psalmi	96	8	Psalmi	114	5	62
Reges_II	21	6	Nehemia	13	7	62
Psalmi	136	16	Chronica_I	16	34	68
Samuel_II	15	37	Proverbia	16	7	64
Jeremia	15	21	Psalmi	34	14	67
Numeri	17	1	Jeremia	29	24	63
Samuel_I	14	51	Psalmi	2	5	60
Genesis	13	12	Judices	3	5	62
Micha	7	7	Psalmi	73	3	64
Jeremia	37	6	Psalmi	118	6	67
Micha	6	3	Psalmi	106	32	60
Genesis	34	18	Genesis	41	37	72
Leviticus	22	26	Ezechiel	21	23	79
Numeri	7	4	Jeremia	33	23	78
Psalmi	125	4	Proverbia	5	17	60
Iob	10	18	Iob	42	5	62
Exodus	32	1	Exodus	32	23	74
Leviticus	21	24	Numeri	27	15	64
Exodus	40	29	Leviticus	8	29	64
Leviticus	14	5	Nehemia	13	3	63
Reges_II	18	9	Reges_II	20	14	61
Exodus	4	30	Reges_II	19	33	62
Deuteronomium	7	10	Sacharia	5	11	60
Leviticus	7	28	Jeremia	24	4	79
Josua	4	15	Ezechiel	33	1	69
Reges_I	20	35	Chronica_I	26	10	61
Deuteronomium	18	22	Haggai	2	1	62
Numeri	26	52	Jeremia	33	23	86
Numeri	27	6	Ezechiel	17	1	69
Jeremia	29	8	Chronica_II	34	23	62
Leviticus	19	1	Jona	1	1	71
Psalmi	96	3	Iob	36	8	63
Exodus	40	15	Judices	18	24	60
Exodus	14	1	Numeri	16	23	100
Ezechiel	15	2	Esra	2	70	60
Proverbia	15	33	Proverbia	19	23	62
Leviticus	14	23	Numeri	3	25	60
Exodus	7	26	Zephania	3	15	60
Reges_II	15	7	Chronica_II	33	20	72
Numeri	34	16	Ezechiel	21	6	79
Psalmi	18	17	Psalmi	144	7	62
Leviticus	26	27	Psalmi	50	12	61
Deuteronomium	3	23	Jeremia	16	1	65
Psalmi	136	3	Psalmi	136	17	73
Numeri	31	25	Sacharia	7	8	70
Numeri	3	18	Iob	6	30	65
Exodus	33	20	Proverbia	27	19	62
Leviticus	19	2	Numeri	15	18	65
Ezechiel	12	17	Sacharia	8	18	91
Samuel_I	28	13	Reges_I	13	12	61
Leviticus	13	20	Leviticus	13	27	67
Exodus	16	26	Samuel_I	24	14	62
Jeremia	32	13	Ezechiel	16	1	65
Genesis	17	18	Judices	4	8	61
Reges_II	1	18	Reges_II	14	28	65
Ezechiel	28	21	Psalmi	86	8	62
Psalmi	118	4	Psalmi	136	22	68
Jesaia	40	29	Psalmi	120	3	62
Genesis	4	6	Reges_II	4	28	62
Leviticus	18	2	Jeremia	30	1	61
Psalmi	58	11	Psalmi	73	25	60
Leviticus	18	8	Psalmi	7	8	61
Jesaia	38	18	Iob	15	19	65
Numeri	28	23	Deuteronomium	1	9	63
Leviticus	7	28	Leviticus	23	33	100
Jeremia	9	24	Jeremia	51	52	71
Exodus	17	8	Iob	25	2	62
Genesis	5	26	Genesis	11	17	79
Leviticus	16	8	Chronica_I	16	4	60
Genesis	28	2	Jeremia	35	6	60
Psalmi	54	1	Psalmi	61	1	82
Exodus	6	26	Deuteronomium	4	45	60
Genesis	7	10	Leviticus	19	7	60
Genesis	44	30	Numeri	8	15	62
Samuel_I	16	19	Reges_I	2	36	62
Chronica_I	25	14	Chronica_I	26	9	64
Genesis	5	10	Genesis	5	25	64
Psalmi	90	9	Iob	3	24	62
Exodus	13	1	Psalmi	119	41	61
Josua	22	12	Jeremia	51	50	60
Psalmi	107	1	Psalmi	136	17	73
Josua	12	15	Josua	12	20	65
Samuel_II	15	15	Esther	6	7	63
Samuel_I	13	9	Samuel_II	18	10	66
Psalmi	17	6	Psalmi	118	21	62
Numeri	20	7	Psalmi	71	1	67
Psalmi	52	3	Psalmi	86	11	60
Reges_II	21	22	Chronica_II	28	14	62
Psalmi	3	9	Psalmi	98	2	62
Psalmi	80	18	Iob	20	29	61
Numeri	20	4	Jesaia	38	7	60
Exodus	36	5	Judices	15	10	63
Reges_I	16	29	Reges_II	15	23	66
Reges_I	13	13	Ezechiel	20	18	61
Psalmi	84	8	Iob	7	3	62
Samuel_II	11	24	Reges_II	10	23	61
Numeri	8	5	Psalmi	33	4	67
Exodus	16	25	Ezechiel	20	29	60
Reges_II	14	3	Reges_II	22	2	70
Leviticus	25	1	Numeri	27	15	71
Reges_II	14	4	Chronica_II	20	33	73
Exodus	2	23	Zephania	1	10	60
Numeri	35	19	Ezechiel	16	56	60
Psalmi	109	17	Proverbia	12	9	61
Judices	8	35	Reges_II	23	37	60
Genesis	13	2	Genesis	44	23	62
Numeri	16	20	Jeremia	13	3	76
Genesis	42	12	Genesis	48	18	60
Numeri	15	1	Ezechiel	12	26	79
Numeri	1	48	Jeremia	18	19	65
Iob	20	6	Iob	30	25	68
Exodus	39	43	Numeri	3	51	66
Reges_I	18	15	Proverbia	7	4	62
Esra	2	55	Esra	2	57	64
Jeremia	1	4	Ezechiel	36	16	100
Samuel_I	17	27	Esther	5	5	60
Samuel_II	7	3	Chronica_II	14	3	61
Leviticus	23	26	Ezechiel	27	1	79
Ruth	4	21	Chronica_I	2	41	62
Chronica_II	31	9	Chronica_II	32	16	62
Leviticus	18	1	Ezechiel	21	6	79
Exodus	26	31	Exodus	28	6	78
Leviticus	6	17	Josua	20	1	88
Exodus	20	10	Ruth	1	11	61
Psalmi	35	22	Chronica_I	21	9	61
Numeri	16	23	Esther	4	15	63
Exodus	6	30	Reges_I	20	8	60
Exodus	12	1	Ezechiel	2	9	62
Samuel_I	10	9	Samuel_II	18	8	61
Exodus	24	15	Numeri	31	51	60
Exodus	19	10	Reges_II	15	4	60
Ecclesiastes	1	9	Ecclesiastes	4	3	61
Esra	2	18	Esra	2	29	62
Exodus	30	22	Sacharia	10	12	60
Ezechiel	37	15	Sacharia	6	9	100
Exodus	7	6	Judices	17	6	61
Jeremia	23	23	Sacharia	14	6	61
Leviticus	24	13	Numeri	31	25	91
Jeremia	34	12	Ezechiel	25	1	73
Reges_I	12	22	Jona	3	1	74
Josua	20	1	Ezechiel	21	13	79
Numeri	12	7	Chronica_I	26	15	60
Deuteronomium	32	3	Jeremia	32	6	65
Exodus	26	29	Exodus	36	34	100
Jesaia	26	12	Psalmi	72	18	62
Psalmi	103	8	Psalmi	119	156	62
Leviticus	11	14	Ezechiel	30	1	61
Sacharia	3	6	Psalmi	18	50	61
Numeri	15	18	Josua	4	21	64
Exodus	16	11	Jeremia	35	12	86
Samuel_II	19	24	Hosea	1	9	62
Leviticus	15	5	Leviticus	15	22	80
Samuel_I	10	12	Ezechiel	7	11	60
Josua	18	9	Chronica_I	9	33	61
Numeri	28	25	Nehemia	3	38	61
Numeri	34	16	Ezechiel	24	15	79
Samuel_I	26	18	Ezechiel	34	23	62
Iob	6	10	Chronica_I	26	20	60
Leviticus	24	13	Numeri	2	1	85
Reges_II	4	11	Jeremia	17	15	63
Deuteronomium	5	27	Judices	11	24	65
Deuteronomium	5	30	Psalmi	78	10	61
Exodus	30	11	Numeri	31	1	100
Nehemia	12	10	Chronica_I	5	38	61
Leviticus	7	22	Psalmi	35	22	60
Leviticus	7	1	Iob	16	7	60
Numeri	7	23	Numeri	7	53	92
Reges_II	14	1	Reges_II	17	1	61
Leviticus	23	41	Numeri	9	1	60
Leviticus	1	1	Leviticus	14	1	65
Psalmi	78	15	Ecclesiastes	5	6	65
Samuel_I	4	5	Samuel_I	28	13	60
Reges_I	14	25	Chronica_II	12	2	91
Josua	24	24	Chronica_I	9	23	64
Ezechiel	20	29	Ezechiel	40	9	60
Numeri	10	30	Psalmi	102	25	61
Numeri	18	18	Jesaia	14	28	61
Exodus	18	18	Josua	23	7	61
Numeri	5	31	Deuteronomium	14	13	60
Genesis	18	32	Jeremia	11	6	60
Leviticus	5	20	Numeri	3	11	100
Leviticus	23	26	Psalmi	106	24	60
Numeri	7	27	Reges_I	7	10	63
Ezechiel	30	1	Sacharia	8	1	91
Numeri	17	22	Chronica_II	29	23	61
Jeremia	13	8	Ezechiel	15	1	100
Samuel_I	9	14	Samuel_I	13	10	62
Genesis	22	7	Josua	4	21	60
Genesis	34	17	Leviticus	26	27	60
Chronica_I	23	17	Chronica_I	26	25	60
Numeri	5	11	Ezechiel	11	14	79
Jesaia	8	20	Jesaia	38	7	61
Samuel_II	5	4	Chronica_II	34	1	66
Numeri	16	21	Reges_I	3	19	62
Numeri	7	70	Numeri	7	76	100
Chronica_I	27	8	Chronica_I	27	14	67
Leviticus	2	9	Leviticus	5	12	69
Deuteronomium	4	4	Ezechiel	17	11	62
Leviticus	26	45	Reges_II	17	36	60
Leviticus	23	9	Deuteronomium	32	48	69
Exodus	14	15	Numeri	2	1	60
Chronica_I	25	25	Chronica_I	25	26	81
Reges_I	7	21	Chronica_II	3	17	69
Iob	6	24	Iob	11	19	60
Numeri	6	1	Josua	4	15	79
Reges_I	21	17	Iob	4	2	67
Leviticus	25	54	Jesaia	66	10	60
Genesis	10	24	Genesis	11	13	61
Genesis	31	5	Samuel_II	13	26	62
Samuel_II	7	4	Ezechiel	29	1	62
Ezechiel	12	5	Chronica_I	26	19	62
Psalmi	106	44	Psalmi	119	55	62
Samuel_II	1	16	Samuel_II	6	18	62
Chronica_I	24	13	Chronica_I	24	18	77
Samuel_I	17	56	Reges_II	6	3	62
Judices	21	25	Jeremia	30	7	61
Reges_II	22	15	Jeremia	27	4	60
Psalmi	8	10	Iob	33	2	61
Genesis	8	15	Numeri	18	25	76
Genesis	2	12	Leviticus	14	2	62
Exodus	20	20	Amos	8	2	61
Numeri	13	10	Numeri	34	27	62
Deuteronomium	11	9	Judices	21	7	60
Psalmi	80	8	Chronica_I	6	2	62
Leviticus	14	33	Ezechiel	37	15	67
Exodus	24	1	Exodus	24	9	70
Haggai	1	2	Sacharia	8	15	60
Chronica_I	25	19	Chronica_I	25	31	67
Reges_II	21	1	Chronica_II	36	5	63
Leviticus	17	1	Ezechiel	12	21	79
Ezechiel	24	15	Iob	40	3	62
Iob	21	3	Iob	42	4	63
Leviticus	7	22	Numeri	34	16	100
Leviticus	17	1	Numeri	33	50	63
Esra	2	39	Nehemia	7	42	100
Reges_II	15	2	Chronica_II	26	3	98
Leviticus	7	28	Ezechiel	13	1	79
Samuel_II	14	3	Esra	8	36	60
Leviticus	11	1	Judices	6	12	61
Nehemia	7	8	Nehemia	7	19	61
Jesaia	45	10	Psalmi	18	34	61
Leviticus	25	17	Deuteronomium	29	5	65
Numeri	34	1	Psalmi	25	4	61
Numeri	15	37	Numeri	17	1	91
Psalmi	89	42	Proverbia	9	15	60
Numeri	31	1	Proverbia	30	11	63
Psalmi	78	33	Psalmi	92	3	65
Numeri	32	10	Jeremia	24	4	60
Deuteronomium	7	2	Deuteronomium	10	11	60
Numeri	3	46	Micha	1	15	63
Leviticus	13	1	Ezechiel	28	20	67
Exodus	30	22	Ezechiel	22	23	79
Numeri	16	33	Psalmi	104	6	60
Proverbia	15	20	Ecclesiastes	10	2	65
Sacharia	6	4	Daniel	5	18	60
Josua	10	16	Samuel_II	14	5	61
Leviticus	23	33	Numeri	13	1	100
Leviticus	27	1	Numeri	35	9	100
Numeri	5	5	Numeri	17	1	100
Ezechiel	20	6	Ezechiel	20	15	73
Genesis	39	2	Samuel_II	7	4	62
Josua	12	9	Josua	12	21	61
Jesaia	43	26	Iob	40	8	63
Reges_I	16	18	Jeremia	10	2	61
Jeremia	24	7	Chronica_II	6	19	60
Jesaia	48	22	Psalmi	147	12	60
Leviticus	8	9	Numeri	15	36	62
Numeri	3	11	Proverbia	30	11	63
Leviticus	25	13	Reges_II	4	32	60
Leviticus	22	1	Ezechiel	12	1	79
Jeremia	37	6	Psalmi	138	6	63
Samuel_I	25	32	Ezechiel	8	9	60
Exodus	13	7	Jesaia	23	4	60
Numeri	4	17	Haggai	1	3	69
Deuteronomium	24	2	Psalmi	26	11	62
Ezechiel	12	28	Ezechiel	16	63	62
Numeri	34	5	Proverbia	3	21	60
Chronica_I	12	14	Chronica_I	25	14	62
Numeri	13	12	Numeri	13	13	68
Judices	15	16	Samuel_II	14	5	61
Reges_II	8	16	Reges_II	14	23	65
Exodus	4	2	Exodus	12	1	64
Leviticus	5	20	Deuteronomium	32	48	69
Chronica_I	24	9	Chronica_I	24	14	61
Genesis	32	14	Ecclesiastes	7	10	61
Deuteronomium	3	23	Psalmi	38	16	64
Judices	20	27	Jeremia	35	1	60
Psalmi	139	22	Chronica_I	23	2	64
Canticum	4	7	Chronica_I	8	16	61
Genesis	30	27	Genesis	34	11	65
Iob	4	3	Proverbia	19	4	60
Deuteronomium	5	11	Reges_I	1	17	61
Numeri	22	13	Judices	19	27	62
Judices	11	32	Jeremia	17	9	61
Ezechiel	33	1	Psalmi	121	5	72
Numeri	13	4	Numeri	13	5	61
Leviticus	4	10	Jeremia	31	6	62
Psalmi	106	44	Proverbia	31	23	62
Leviticus	1	1	Numeri	19	1	65
Numeri	32	10	Ezechiel	23	1	60
Jeremia	33	2	Psalmi	52	3	61
Leviticus	26	7	Proverbia	16	18	62
Jesaia	28	26	Psalmi	76	10	60
Genesis	37	6	Ezechiel	24	12	61
Genesis	3	4	Leviticus	7	22	60
Genesis	41	41	Genesis	41	43	65
Jeremia	35	19	Jeremia	44	10	60
Exodus	39	7	Numeri	31	31	61
Jesaia	41	13	Proverbia	16	4	63
Ezechiel	7	1	Ezechiel	27	1	100
Exodus	38	9	Chronica_I	26	12	60
Josua	12	14	Josua	12	22	64
Exodus	22	13	Chronica_II	30	11	65
Numeri	19	1	Ezechiel	36	16	67
Exodus	6	28	Psalmi	105	27	63
Psalmi	22	1	Psalmi	40	1	65
Ezechiel	34	20	Ezechiel	37	5	63
Genesis	47	16	Psalmi	55	7	61
Ezechiel	6	1	Iob	40	1	62
Iob	16	21	Iob	22	5	62
Exodus	9	35	Leviticus	10	11	74
Nehemia	11	23	Chronica_II	18	15	63
Psalmi	7	12	Psalmi	71	4	60
Exodus	31	16	Ruth	1	15	61
Psalmi	107	8	Iob	13	7	62
Numeri	10	32	Samuel_II	17	3	62
Ezechiel	38	1	Sacharia	7	8	86
Leviticus	14	14	Numeri	5	25	64
Samuel_II	22	42	Psalmi	89	23	65
Reges_I	16	1	Jeremia	43	8	75
Numeri	6	2	Numeri	35	10	62
Deuteronomium	32	34	Psalmi	105	24	60
Exodus	33	10	Samuel_I	17	27	61
Genesis	21	24	Exodus	33	18	67
Numeri	31	1	Esther	4	15	63
Exodus	1	18	Jesaia	8	20	61
Josua	18	25	Chronica_I	23	15	60
Genesis	28	21	Chronica_II	33	17	60
Samuel_I	8	10	Psalmi	120	7	62
Jeremia	24	4	Psalmi	121	5	72
Exodus	30	22	Jeremia	2	1	79
Exodus	12	1	Numeri	5	1	61
Exodus	19	1	Reges_II	6	9	64
Leviticus	25	18	Ezechiel	20	11	66
Numeri	14	2	Samuel_I	22	13	61
Psalmi	136	6	Psalmi	136	15	70
Exodus	39	12	Esra	2	4	64
Psalmi	104	27	Proverbia	26	11	62
Numeri	29	5	Numeri	29	16	61
Exodus	7	1	Reges_II	6	27	62
Josua	19	23	Psalmi	127	3	60
Genesis	44	3	Exodus	30	17	60
Psalmi	89	3	Proverbia	15	32	61
Exodus	40	1	Ezechiel	33	23	79
Samuel_II	19	24	Reges_II	5	19	65
Numeri	3	44	Psalmi	132	7	63
Jesaia	2	15	Proverbia	17	21	63
Exodus	3	3	Numeri	21	17	60
Numeri	15	17	Ezechiel	28	20	79
Deuteronomium	7	13	Deuteronomium	28	51	62
Psalmi	67	1	Iob	20	7	63
Samuel_II	5	1	Chronica_I	11	1	90
Jesaia	38	20	Iob	42	13	60
Jeremia	33	23	Psalmi	135	16	60
Jeremia	37	2	Sacharia	1	9	60
Exodus	9	18	Exodus	9	24	68
Numeri	10	1	Samuel_I	15	10	81
Psalmi	78	48	Psalmi	78	62	64
Jeremia	39	15	Ezechiel	24	1	61
Exodus	6	28	Leviticus	13	1	69
Deuteronomium	2	2	Psalmi	121	5	69
Genesis	15	3	Genesis	20	15	62
Jeremia	24	4	Psalmi	115	5	67
Numeri	5	1	Psalmi	107	38	63
Ezechiel	3	18	Ezechiel	33	8	86
Psalmi	114	7	Proverbia	19	24	62
Deuteronomium	5	30	Psalmi	71	14	60
Numeri	16	23	Ezechiel	25	1	79
Ezechiel	6	8	Ezechiel	20	23	65
Samuel_II	1	16	Samuel_II	21	3	60
Jeremia	11	3	Jeremia	51	33	61
Reges_I	8	20	Chronica_II	6	10	100
Psalmi	53	1	Proverbia	15	12	61
Samuel_I	22	13	Reges_I	3	11	62
Psalmi	119	63	Psalmi	145	18	64
Numeri	33	48	Numeri	36	13	63
Hosea	2	6	Iob	30	22	62
Genesis	16	10	Samuel_II	14	10	63
Genesis	7	3	Sacharia	4	14	60
Reges_I	4	1	Reges_I	11	42	69
Judices	2	4	Chronica_I	17	4	61
Exodus	21	9	Proverbia	26	9	63
Genesis	31	11	Exodus	1	9	65
Genesis	43	27	Samuel_I	10	4	60
Psalmi	136	13	Psalmi	136	26	62
Chronica_I	11	33	Chronica_I	12	12	62
Numeri	34	16	Reges_I	6	11	84
Psalmi	79	6	Ecclesiastes	10	15	62
Leviticus	23	33	Ezechiel	12	17	79
Iob	36	5	Proverbia	23	34	60
Nehemia	11	7	Chronica_I	9	11	60
Exodus	40	1	Jeremia	14	1	61
Leviticus	26	46	Judices	11	27	60
Genesis	15	20	Leviticus	11	17	68
Jeremia	4	27	Jeremia	5	18	62
Ezechiel	20	10	Iob	5	8	61
Psalmi	34	4	Psalmi	118	29	60
Numeri	13	1	Proverbia	31	1	62
Exodus	18	19	Samuel_I	4	8	60
Samuel_I	17	56	Chronica_II	10	5	65
Numeri	33	56	Deuteronomium	19	19	62
Samuel_II	22	2	Jeremia	33	23	60
Genesis	29	26	Josua	6	7	61
Exodus	9	2	Iob	19	28	60
Psalmi	113	9	Chronica_I	6	30	60
Exodus	16	28	Iob	35	10	61
Numeri	27	6	Jeremia	33	19	78
Josua	1	12	Proverbia	16	4	61
Judices	6	23	Chronica_I	16	17	60
Sacharia	14	6	Iob	32	5	61
Deuteronomium	12	13	Psalmi	3	3	63
Reges_I	6	11	Ezechiel	3	16	60
Exodus	19	15	Ezechiel	39	13	60
Numeri	28	18	Psalmi	44	9	60
Leviticus	8	32	Hosea	12	13	61
Psalmi	107	7	Proverbia	3	17	60
Exodus	37	14	Exodus	37	15	64
Leviticus	6	7	Leviticus	9	14	61
Josua	10	40	Josua	11	16	61
Reges_I	22	5	Chronica_II	18	4	100
Leviticus	10	8	Jeremia	32	13	63
Reges_II	22	2	Jeremia	52	2	64
Leviticus	13	36	Leviticus	14	44	67
Ezechiel	35	3	Ezechiel	36	2	61
Jesaia	36	7	Chronica_II	32	12	69
Ezechiel	15	4	Ezechiel	15	5	67
Jesaia	16	13	Ezechiel	27	1	64
Exodus	9	30	Chronica_II	27	6	61
Psalmi	106	1	Psalmi	136	17	69
Numeri	15	8	Josua	22	26	61
Amos	8	9	Obadia	1	8	61
Josua	21	27	Chronica_I	6	56	77
Psalmi	38	14	Iob	13	16	62
Leviticus	21	16	Proverbia	24	21	65
Numeri	25	10	Numeri	25	16	100
Joel	1	15	Nehemia	8	11	62
Genesis	24	28	Genesis	44	6	65
Deuteronomium	19	10	Joel	2	27	62
Leviticus	6	22	Leviticus	7	6	81
Leviticus	23	1	Ezechiel	21	6	79
Genesis	38	7	Daniel	8	21	61
Reges_I	22	53	Reges_II	22	2	68
Jeremia	26	1	Sacharia	1	1	60
Leviticus	10	8	Jeremia	45	2	60
Jesaia	43	21	Psalmi	105	34	61
Leviticus	25	7	Deuteronomium	17	1	60
Exodus	14	1	Exodus	15	24	60
Numeri	1	37	Chronica_I	12	28	66
Deuteronomium	20	11	Nehemia	8	11	61
Reges_II	8	26	Chronica_II	36	5	69
Exodus	20	1	Samuel_I	11	6	61
Judices	6	23	Psalmi	116	18	71
Exodus	34	27	Chronica_I	17	15	61
Numeri	25	2	Samuel_II	14	5	61
Leviticus	23	9	Jeremia	32	26	86
Josua	1	5	Chronica_II	15	2	61
Leviticus	7	28	Numeri	26	52	100
Leviticus	4	1	Numeri	20	7	100
Psalmi	110	5	Psalmi	139	7	61
Proverbia	2	13	Chronica_I	2	6	60
Genesis	8	15	Leviticus	18	1	76
Jesaia	28	14	Jeremia	11	9	61
Psalmi	67	1	Psalmi	75	1	71
Iob	33	8	Iob	34	5	60
Genesis	29	23	Hosea	1	5	61
Reges_I	22	37	Esther	6	7	62
Leviticus	12	6	Numeri	6	10	60
Proverbia	4	10	Proverbia	5	13	62
Genesis	14	22	Genesis	22	8	67
Leviticus	13	49	Leviticus	13	51	63
Ezechiel	12	20	Chronica_I	15	22	61
Genesis	17	4	Jeremia	46	1	63
Psalmi	58	4	Psalmi	104	10	60
Jeremia	13	2	Ezechiel	17	11	61
Amos	2	5	Psalmi	44	15	62
Samuel_I	15	10	Proverbia	24	2	60
Psalmi	20	1	Psalmi	140	1	100
Haggai	2	23	Sacharia	8	6	61
Genesis	28	22	Deuteronomium	30	11	61
Samuel_II	7	4	Reges_I	16	1	63
Exodus	32	33	Numeri	7	4	67
Samuel_I	28	23	Jeremia	44	20	60
Leviticus	25	2	Numeri	35	10	63
Reges_II	22	16	Jeremia	33	12	60
Jesaia	55	8	Psalmi	106	16	66
Samuel_I	26	1	Reges_I	5	9	62
Numeri	8	10	Chronica_II	29	23	61
Ezechiel	11	14	Sacharia	8	1	91
Reges_I	7	18	Reges_I	7	42	61
Esther	5	3	Esther	5	6	72
Samuel_II	22	49	Psalmi	18	49	90
Samuel_I	15	10	Ezechiel	35	1	89
Jeremia	4	9	Jeremia	42	5	60
Ezechiel	13	4	Canticum	2	4	60
Ezechiel	36	16	Psalmi	124	2	62
Samuel_II	15	19	Reges_I	3	23	60
Deuteronomium	6	8	Deuteronomium	11	18	67
Psalmi	28	6	Psalmi	124	6	65
Psalmi	118	2	Ruth	1	10	61
Numeri	9	9	Ezechiel	12	21	79
Reges_I	17	15	Jona	1	1	64
Genesis	41	47	Ezechiel	1	14	62
Leviticus	7	14	Hosea	7	6	61
Leviticus	7	22	Numeri	17	8	62
Jeremia	37	6	Ezechiel	23	1	78
Ezechiel	34	23	Amos	3	6	62
Psalmi	44	22	Chronica_I	16	8	60
Jeremia	35	12	Jona	3	1	86
Chronica_I	6	32	Chronica_I	9	7	62
Esra	2	5	Esra	2	13	62
Genesis	50	16	Numeri	22	9	60
Reges_I	2	23	Jeremia	40	3	60
Jesaia	24	21	Jeremia	4	9	68
Jeremia	32	15	Jeremia	44	11	67
Numeri	9	8	Samuel_I	13	9	60
Deuteronomium	28	3	Psalmi	129	8	61
Josua	7	23	Micha	2	5	61
Numeri	1	39	Numeri	2	26	77
Leviticus	23	44	Numeri	20	7	62
Ezechiel	16	1	Ezechiel	28	20	100
Exodus	19	10	Exodus	19	14	76
Numeri	24	5	Reges_II	10	28	68
Ezechiel	16	1	Psalmi	52	6	63
Numeri	26	3	Chronica_I	16	6	61
Numeri	33	18	Numeri	33	45	64
Leviticus	23	1	Leviticus	23	9	100
Genesis	44	21	Proverbia	20	22	61
Chronica_I	6	14	Chronica_I	6	21	64
Iob	10	18	Iob	31	16	64
Jeremia	29	4	Ezechiel	13	3	61
Jesaia	42	20	Chronica_I	8	21	60
Ezechiel	24	13	Nehemia	12	30	61
Leviticus	19	37	Ezechiel	11	18	65
Psalmi	3	3	Ecclesiastes	9	17	64
Numeri	1	20	Numeri	1	24	80
Numeri	13	5	Chronica_I	12	6	62
Esther	3	15	Esther	8	14	62
Samuel_I	9	15	Proverbia	8	30	64
Deuteronomium	28	44	Chronica_II	18	20	61
Reges_I	22	1	Chronica_I	5	4	61
Reges_I	12	22	Psalmi	21	2	61
Samuel_II	11	7	Jeremia	22	21	60
Ezechiel	28	4	Proverbia	24	6	63
Exodus	29	4	Iob	17	14	62
Judices	15	10	Samuel_II	13	7	60
Numeri	4	37	Numeri	16	19	60
Genesis	18	9	Psalmi	77	11	65
Samuel_II	22	12	Psalmi	18	12	90
Deuteronomium	6	16	Ezechiel	42	2	60
Leviticus	18	1	Ezechiel	7	1	79
Deuteronomium	2	27	Deuteronomium	27	18	62
Ezechiel	29	1	Ezechiel	45	12	60
Deuteronomium	17	13	Iob	29	12	60
Numeri	16	31	Samuel_I	25	9	61
Exodus	35	6	Exodus	35	23	61
Leviticus	14	1	Psalmi	109	9	61
Genesis	11	5	Deuteronomium	6	16	61
Genesis	18	23	Jesaia	57	21	60
Genesis	44	15	Ecclesiastes	1	9	63
Leviticus	5	14	Reges_I	21	17	71
Samuel_I	18	14	Threni	3	14	64
Reges_I	18	15	Jesaia	38	11	61
Jesaia	44	24	Jeremia	10	2	61
Genesis	27	18	Hosea	1	3	62
Exodus	16	9	Jeremia	37	18	60
Exodus	33	15	Deuteronomium	1	43	60
Ezechiel	24	15	Iob	42	1	62
Exodus	32	25	Numeri	20	29	61
Samuel_II	13	35	Psalmi	24	10	63
Exodus	20	20	Josua	24	2	61
Jeremia	29	20	Psalmi	18	22	61
Judices	20	19	Judices	20	27	61
Jeremia	7	1	Jeremia	33	23	76
Josua	13	2	Jesaia	13	15	62
Leviticus	13	1	Jeremia	29	30	74
Ezechiel	36	9	Psalmi	40	14	61
Genesis	24	39	Genesis	50	19	62
Nehemia	10	33	Chronica_II	35	2	62
Psalmi	107	1	Psalmi	136	23	69
Exodus	14	22	Reges_I	3	5	61
Josua	12	15	Psalmi	136	18	62
Samuel_II	23	2	Jeremia	5	13	60
Josua	17	12	Psalmi	59	14	60
Numeri	8	23	Psalmi	109	9	61
Psalmi	57	12	Iob	20	11	60
Exodus	21	34	Samuel_II	17	3	60
Genesis	27	32	Proverbia	26	13	61
Proverbia	6	24	Proverbia	28	23	62
Exodus	28	35	Numeri	35	12	60
Genesis	4	9	Samuel_II	1	8	63
Leviticus	22	17	Sacharia	10	12	60
Reges_II	17	39	Jesaia	36	19	65
Leviticus	13	25	Leviticus	13	30	66
Exodus	30	22	Ezechiel	23	1	79
Samuel_II	3	23	Jeremia	28	9	61
Canticum	3	5	Canticum	5	8	61
Judices	20	24	Chronica_I	6	14	61
Deuteronomium	32	45	Ezechiel	38	7	61
Numeri	10	1	Jeremia	18	1	68
Exodus	16	11	Numeri	35	1	63
Numeri	13	1	Jeremia	2	1	79
Numeri	10	1	Psalmi	89	53	69
Psalmi	30	2	Psalmi	104	31	60
Leviticus	22	26	Jona	3	1	77
Genesis	44	17	Samuel_I	30	13	61
Reges_I	17	18	Jeremia	12	11	60
Deuteronomium	5	7	Iob	29	15	61
Exodus	30	17	Leviticus	6	1	100
Genesis	41	25	Leviticus	8	5	60
Psalmi	13	1	Psalmi	42	1	63
Psalmi	116	2	Iob	13	8	61
Psalmi	106	26	Iob	20	7	62
Samuel_II	18	21	Psalmi	79	6	61
Genesis	46	9	Psalmi	13	5	60
Jesaia	60	19	Jeremia	4	10	60
Proverbia	1	16	Proverbia	24	20	61
Judices	6	40	Jesaia	36	10	62
Samuel_II	14	21	Samuel_II	18	4	61
Jeremia	44	24	Chronica_II	35	23	60
Chronica_I	24	12	Chronica_I	25	24	75
Chronica_I	25	11	Chronica_I	25	27	76
Psalmi	139	7	Proverbia	31	10	60
Leviticus	23	1	Ezechiel	18	1	79
Josua	11	12	Jeremia	29	16	61
Ezechiel	16	24	Ezechiel	37	8	60
Exodus	4	1	Samuel_II	12	23	62
Exodus	21	26	Exodus	21	27	74
Reges_I	21	28	Jesaia	38	4	80
Reges_II	14	2	Chronica_II	20	31	70
